"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 16 03:11:57 IST 2022","Wed Nov 16 03:13:08 IST 2022","70884","","Playbook Test Light theme","","Playbook Test Light theme","Verify that clicking on Edit button on read only view of added internal function block right panel shows Editable internal function right panel with Cancel and Save changes button-Light","Verify that clicking on Edit button on read only view of added internal function block right panel shows Editable internal function right panel with Cancel and Save changes button-Light",""
"passed","Mon Nov 14 18:48:56 IST 2022","Mon Nov 14 18:50:04 IST 2022","67754","","Incident Test Light theme","","Incident Test Light theme","Verify that incidents in Incident list view are arranged in descending order of CREATED ON column i.e. latest on top in that particular duration-Light","Verify that incidents in Incident list view are arranged in descending order of CREATED ON column i.e. latest on top in that particular duration-Light",""
"passed","Mon Nov 14 18:08:47 IST 2022","Mon Nov 14 18:09:29 IST 2022","41692","","Incident Test Light theme","","Incident Test Light theme","Verify that success toast notification is shown on saving a filter with name in Incident Add Filter modal-Light","Verify that success toast notification is shown on saving a filter with name in Incident Add Filter modal-Light",""
"passed","Wed Nov 16 01:58:22 IST 2022","Wed Nov 16 01:58:42 IST 2022","20523","","Playbook Test Light theme","","Playbook Test Light theme","Verify Tags column does not show more than 5 tags in Published Playbooks list-Light","Verify Tags column does not show more than 5 tags in Published Playbooks list-Light",""
"passed","Mon Nov 14 19:32:27 IST 2022","Mon Nov 14 19:33:21 IST 2022","53989","","Incident Test Light theme","","Incident Test Light theme","Verify the validation messages in Incident Description modal from Incident Summary right panel-Light","Verify the validation messages in Incident Description modal from Incident Summary right panel-Light",""
"passed","Sat Nov 12 19:55:07 IST 2022","Sat Nov 12 19:55:17 IST 2022","10166","","Dashboard Test Light theme-SOC Manager","","Dashboard Test Light theme-SOC Manager","Verify SOC Manager  is able to view 1 week, 1 month and 3 months of timeframe breakpoint on 'Affected EndPoints & Users' widget on SOC Manager Dashboard Page.-Light","Verify SOC Manager  is able to view 1 week, 1 month and 3 months of timeframe breakpoint on 'Affected EndPoints & Users' widget on SOC Manager Dashboard Page.-Light",""
"passed","Mon Nov 14 17:41:16 IST 2022","Mon Nov 14 17:41:40 IST 2022","23855","","Incident Test Light theme","","Incident Test Light theme","Verify that 'Last 7 Days' is selected as default in View dropdown of Incidents List view page-Light","Verify that 'Last 7 Days' is selected as default in View dropdown of Incidents List view page-Light",""
"passed","Wed Nov 16 11:50:58 IST 2022","Wed Nov 16 11:52:11 IST 2022","73703","","Playbook Test Dark theme","","Playbook Test Dark theme","Verify that given filter name by user is reflected on main canvas area on filter block after addition-Dark","Verify that given filter name by user is reflected on main canvas area on filter block after addition-Dark",""
"passed","Wed Nov 16 02:18:41 IST 2022","Wed Nov 16 02:19:06 IST 2022","25025","","Playbook Test Light theme","","Playbook Test Light theme","Verify that clicking on 'Playbooks' in breadcrumbs of Edit Playbook form shows 'Work not saved' modal-Datk","Verify that clicking on 'Playbooks' in breadcrumbs of Edit Playbook form shows 'Work not saved' modal-Datk",""
"passed","Sat Nov 12 19:39:38 IST 2022","Sat Nov 12 19:39:47 IST 2022","9167","","Dashboard Test Dark theme-SOC Manager","","Dashboard Test Dark theme-SOC Manager","Verify SOC Manager  is able to view by default 'All' selected on ''Severity' dropdown on 'Top Late Incidents' widget of SOC Manager Dashboard Page.-Dark","Verify SOC Manager  is able to view by default 'All' selected on ''Severity' dropdown on 'Top Late Incidents' widget of SOC Manager Dashboard Page.-Dark",""
"passed","Wed Nov 16 10:18:46 IST 2022","Wed Nov 16 10:19:11 IST 2022","24839","","Playbook Test Dark theme","","Playbook Test Dark theme","Verify the selected row using checkbox is highlighted in Published Playbooks list page-Dark","Verify the selected row using checkbox is highlighted in Published Playbooks list page-Dark",""
"passed","Wed Nov 16 10:19:11 IST 2022","Wed Nov 16 10:19:39 IST 2022","27990","","Playbook Test Dark theme","","Playbook Test Dark theme","Verify the selected row using checkbox is highlighted in Draft Playbooks list page-Dark","Verify the selected row using checkbox is highlighted in Draft Playbooks list page-Dark",""
"passed","Mon Nov 14 18:01:35 IST 2022","Mon Nov 14 18:02:22 IST 2022","47835","","Incident Test Light theme","","Incident Test Light theme","Verify that clicking on 'Clear n Filters' clears the Selected Filters section of Playbook Output Filter window-Light","Verify that clicking on 'Clear n Filters' clears the Selected Filters section of Playbook Output Filter window-Light",""
"passed","Mon Nov 14 18:37:09 IST 2022","Mon Nov 14 18:37:47 IST 2022","38582","","Incident Test Light theme","","Incident Test Light theme","Verify that User is able to see Incident Description information in Root Cause Analysis section on right side of “Incident Canvas/View Audit Report” modal-Light","Verify that User is able to see Incident Description information in Root Cause Analysis section on right side of “Incident Canvas/View Audit Report” modal-Light",""
"passed","Mon Nov 14 19:22:08 IST 2022","Mon Nov 14 19:22:51 IST 2022","42295","","Incident Test Light theme","","Incident Test Light theme","Verify that user is able to associate the selected one base alert with a new incident using 'Create New Incident' modal-Light","Verify that user is able to associate the selected one base alert with a new incident using 'Create New Incident' modal-Light",""
"passed","Wed Nov 16 10:43:30 IST 2022","Wed Nov 16 10:43:56 IST 2022","25786","","Playbook Test Dark theme","","Playbook Test Dark theme","Verify that User is able to scroll up and down inside Tags list in Tags field dropdown in Create Playbook form-Dark","Verify that User is able to scroll up and down inside Tags list in Tags field dropdown in Create Playbook form-Dark",""
"passed","Sat Nov 12 18:08:19 IST 2022","Sat Nov 12 18:09:03 IST 2022","44717","","Connector Test Dark theme","","Connector Test Dark theme","Verify that clicking on Configure Instance button in Connectors page redirects to Configure Instance form-Dark","Verify that clicking on Configure Instance button in Connectors page redirects to Configure Instance form-Dark",""
"failed","Wed Nov 16 13:00:32 IST 2022","Wed Nov 16 13:01:48 IST 2022","76232","","Playbook Test Dark theme","","Playbook Test Dark theme","Verify User is able to delete individual Draft Playbook, multiple draft playbooks and all draft playbooks using checkbox-Dark","Verify User is able to delete individual Draft Playbook, multiple draft playbooks and all draft playbooks using checkbox-Dark",""
"passed","Mon Nov 14 19:20:09 IST 2022","Mon Nov 14 19:21:05 IST 2022","55560","","Incident Test Light theme","","Incident Test Light theme","Verify that user is able to add and apply more than one filter in User List and Timeline view Add Filter window-Light","Verify that user is able to add and apply more than one filter in User List and Timeline view Add Filter window-Light",""
"passed","Tue Nov 15 13:11:56 IST 2022","Tue Nov 15 13:12:24 IST 2022","27954","","Incident Test Dark theme","","Incident Test Dark theme","Verify that in Incident Summary right panel, under BASIC INFORMATION, clicking on edit icon of Incident Type field opens Incident Type modal-Dark","Verify that in Incident Summary right panel, under BASIC INFORMATION, clicking on edit icon of Incident Type field opens Incident Type modal-Dark",""
"passed","Mon Nov 14 18:36:01 IST 2022","Mon Nov 14 18:36:34 IST 2022","33548","","Incident Test Light theme","","Incident Test Light theme","Verify that User is able to see list of incident investigators initials inside circle and + n circle (if there are more) in INVESTIGATORS on left side section of “Incident Canvas/View Audit Report” modal-Light","Verify that User is able to see list of incident investigators initials inside circle and + n circle (if there are more) in INVESTIGATORS on left side section of “Incident Canvas/View Audit Report” modal-Light",""
"passed","Wed Nov 16 10:37:14 IST 2022","Wed Nov 16 10:37:38 IST 2022","24307","","Playbook Test Dark theme","","Playbook Test Dark theme","Verify refreshing browser on Published Playbooks page should show the expected result-Dark","Verify refreshing browser on Published Playbooks page should show the expected result-Dark",""
"passed","Wed Nov 16 02:10:00 IST 2022","Wed Nov 16 02:10:21 IST 2022","20925","","Playbook Test Light theme","","Playbook Test Light theme","Verify that clicking on 'Playbooks' in breadcrumbs of Create Playbook form shows 'Work not saved' modal-Light","Verify that clicking on 'Playbooks' in breadcrumbs of Create Playbook form shows 'Work not saved' modal-Light",""
"passed","Wed Nov 16 11:11:00 IST 2022","Wed Nov 16 11:11:40 IST 2022","40286","","Playbook Test Dark theme","","Playbook Test Dark theme","Verify that clicking on added filters count '3 Filter(s)' opens Add Filter overlay window with same 3 filters shown in Selected Filters section in Published Playbooks tab-Dark","Verify that clicking on added filters count '3 Filter(s)' opens Add Filter overlay window with same 3 filters shown in Selected Filters section in Published Playbooks tab-Dark",""
"passed","Tue Nov 15 14:33:17 IST 2022","Tue Nov 15 14:33:46 IST 2022","28790","","Incident Test Dark theme","","Incident Test Dark theme","Verify that a progress toast notification is shown 'Playbook execution is in progress...' after user clicks on 'Execute' in Playbook Action modal-Dark","Verify that a progress toast notification is shown 'Playbook execution is in progress...' after user clicks on 'Execute' in Playbook Action modal-Dark",""
"passed","Mon Nov 14 18:01:09 IST 2022","Mon Nov 14 18:01:35 IST 2022","26127","","Incident Test Light theme","","Incident Test Light theme","Verify that 3 options 'Last 7 Days, Last 15 Days, Last 30 Days' are shown for 'Search For' dropdown in 'Saved Filter' tab of Incident Add Filter window-Light","Verify that 3 options 'Last 7 Days, Last 15 Days, Last 30 Days' are shown for 'Search For' dropdown in 'Saved Filter' tab of Incident Add Filter window-Light",""
"passed","Wed Nov 16 11:37:22 IST 2022","Wed Nov 16 11:38:15 IST 2022","52898","","Playbook Test Dark theme","","Playbook Test Dark theme","Verify that User is able to switch between AVAILABLE FILTERS entities and see the listed attributes-Dark","Verify that User is able to switch between AVAILABLE FILTERS entities and see the listed attributes-Dark",""
"passed","Mon Nov 14 18:18:28 IST 2022","Mon Nov 14 18:19:04 IST 2022","36060","","Incident Test Light theme","","Incident Test Light theme","Verify that User is able to add and apply one filter in Base Alerts tab using Base Alerts Add Filter window-Light","Verify that User is able to add and apply one filter in Base Alerts tab using Base Alerts Add Filter window-Light",""
